1.247196,2.891629,-0.7892826
1.252198,2.891125,-0.7983122
1.252571,2.897224,-0.8011599
1.248494,2.915363,-0.7891273
1.239171,2.954028,-0.7571622
1.223763,2.996406,-0.721064
1.202411,3.04269,-0.6783762
1.177062,3.092784,-0.6307573
1.148582,-3.140227,-0.5843285
1.116785,-3.096619,-0.5421635
1.082457,-3.057904,-0.5038133
1.046698,-3.021943,-0.470966
1.009788,-2.990454,-0.4437009
0.9723781,-2.964425,-0.4211312
0.9348522,-2.942867,-0.4039207
0.8968912,-2.922643,-0.3864793
0.8583959,-2.905292,-0.3707855
0.8201999,-2.889986,-0.3583298
0.7820976,-2.876834,-0.3477007
0.7437841,-2.866647,-0.3368742
0.7050611,-2.856309,-0.3257996
0.6664274,-2.845516,-0.315865
0.6299444,-2.836789,-0.3078288
0.5941433,-2.82985,-0.3001383
0.5584876,-2.823294,-0.2933986
0.5230772,-2.816388,-0.2876219
0.4880742,-2.809915,-0.2819154
0.4531443,-2.804538,-0.2763126
0.4188896,-2.800404,-0.2714562
0.3847384,-2.796389,-0.2662382
0.3516599,-2.791262,-0.2611028
0.3191009,-2.785573,-0.2567235
0.2877751,-2.781435,-0.2532548
0.2579747,-2.778893,-0.2508162
0.2292407,-2.776469,-0.2486101
0.2006343,-2.770855,-0.2458936
0.1727193,-2.7646,-0.2443639
0.1454641,-2.762318,-0.2444155
0.1195314,-2.76366,-0.2453452
0.09387041,-2.763234,-0.2458014
0.06765161,-2.758584,-0.2443827
0.04038192,-2.749352,-0.2437231
0.01358687,-2.744965,-0.244307
-0.01101972,-2.744073,-0.246783
-0.03050972,-2.744035,-0.2491045
-0.04579535,-2.74197,-0.2499225
-0.05491344,-2.738668,-0.2500966
-0.05714833,-2.736862,-0.2516527
-0.05191602,-2.74054,-0.2548948
-0.03797687,-2.746991,-0.2588908
-0.01601632,-2.753821,-0.2626461
0.01009203,-2.757679,-0.2659595
0.04049016,-2.762518,-0.2696102
0.07342639,-2.771547,-0.273446
0.108452,-2.783468,-0.2777448
0.1446324,-2.79205,-0.2812156
0.1806136,-2.792856,-0.283247
0.218261,-2.795135,-0.2845153
0.2576603,-2.800379,-0.2879477
0.299528,-2.815433,-0.2945105
0.3394929,-2.827296,-0.2988788
0.3788738,-2.833534,-0.3010088
0.4196174,-2.838843,-0.3071692
0.462609,-2.853357,-0.3154947
0.5039195,-2.862837,-0.320713
0.5455944,-2.866942,-0.3239666
0.5862741,-2.873784,-0.3293854
0.6278952,-2.888847,-0.338298
0.6689874,-2.903327,-0.3474949
0.7098292,-2.914119,-0.354989
0.7496116,-2.922996,-0.3629806
0.7891151,-2.933573,-0.3731493
0.8277795,-2.947779,-0.386217
0.8666696,-2.965108,-0.4022421
0.9049411,-2.981266,-0.4175127
0.9407552,-2.991417,-0.429401
0.9745846,-3.001363,-0.4452853
1.006716,-3.022071,-0.469283
1.036771,-3.053037,-0.4977154
1.06589,-3.084461,-0.5255519
1.09494,-3.112098,-0.5533509
1.123534,3.141591,-0.5868828
1.151428,3.104809,-0.6267849
1.177568,3.059018,-0.6712357
1.201705,3.00703,-0.7181588
1.223643,2.955591,-0.7631373
1.243029,2.908185,-0.8058254
1.258538,2.870407,-0.843349
1.270678,2.849899,-0.869849
1.277528,2.83982,-0.8877515
1.278979,2.843017,-0.8889797
1.276477,2.864989,-0.8720554
1.268284,2.904742,-0.8371142
1.253518,2.955009,-0.7907783
1.233656,3.010299,-0.7368713
1.20972,3.066275,-0.6824225
1.181981,3.121218,-0.630651
1.151973,-3.111127,-0.5851992
1.118907,-3.067902,-0.5482457
1.084434,-3.03409,-0.5168979
1.048973,-3.003837,-0.4878695
1.013685,-2.976029,-0.462352
0.9782441,-2.951307,-0.4410627
0.9418195,-2.929257,-0.4217202
0.9057539,-2.912919,-0.4071558
0.8690923,-2.899202,-0.3927082
0.8325652,-2.886176,-0.3789556
0.7965804,-2.874893,-0.3675751
0.7606249,-2.864395,-0.3556084
0.7241444,-2.853804,-0.3437093
0.688229,-2.844094,-0.3341103
0.6526951,-2.836254,-0.3262284
0.6166677,-2.828728,-0.3188677
0.5812185,-2.821817,-0.3120011
0.5467199,-2.815863,-0.3057144
0.5132755,-2.811428,-0.3000278
0.4806489,-2.80686,-0.2942757
0.4494048,-2.801367,-0.2896076
0.4196084,-2.79691,-0.2852167
0.390291,-2.792232,-0.280074
0.3616063,-2.78621,-0.2761369
0.3332305,-2.783425,-0.273772
0.3048271,-2.780614,-0.2709413
0.2767677,-2.775872,-0.2687486
0.2502039,-2.77191,-0.2675994
0.224157,-2.768476,-0.2661963
0.1991641,-2.764859,-0.2653832
0.1749238,-2.761876,-0.2650999
0.1511905,-2.758478,-0.2657098
0.1271722,-2.754839,-0.2659825
0.1023448,-2.751798,-0.2664286
0.07656066,-2.74633,-0.267284
0.04961788,-2.742345,-0.2679183
0.0222652,-2.73963,-0.270549
-0.003930639,-2.739403,-0.2738695
-0.02978989,-2.736798,-0.2761313
-0.05425391,-2.731272,-0.2785109
-0.07618195,-2.727643,-0.2811552
-0.09585039,-2.726631,-0.2849697
-0.1119884,-2.727246,-0.2899428
-0.1239126,-2.727583,-0.294405
-0.1317173,-2.727378,-0.2982908
-0.1344072,-2.727505,-0.3013904
-0.1319315,-2.729393,-0.3055816
-0.123568,-2.733036,-0.3094579
-0.1091033,-2.738259,-0.3128374
-0.08980436,-2.742579,-0.3158336
-0.06517644,-2.746285,-0.3186703
-0.0360724,-2.751346,-0.3211668
-0.003462865,-2.760158,-0.3237094
0.03191721,-2.771492,-0.3269473
0.0690093,-2.780577,-0.3297579
0.1053653,-2.786156,-0.3303285
0.1401548,-2.787367,-0.3292671
0.1753587,-2.791392,-0.3303452
0.2124236,-2.80361,-0.3345659
0.2508173,-2.815781,-0.3379368
0.2890244,-2.820671,-0.3374276
0.3275734,-2.822656,-0.3361487
0.366863,-2.830055,-0.3385557
0.4052644,-2.84122,-0.3419527
0.4431786,-2.850689,-0.3438772
0.4824836,-2.859037,-0.3472589
0.5214327,-2.86989,-0.3522167
0.5595807,-2.879034,-0.356513
0.5974537,-2.887133,-0.3613702
0.6353549,-2.896443,-0.3662059
0.6731542,-2.906019,-0.372537
0.710987,-2.915634,-0.3801796
0.748395,-2.924278,-0.3870695
0.7834502,-2.933739,-0.394934
0.8153037,-2.943083,-0.4026935
0.8445323,-2.953534,-0.4123493
0.8715702,-2.964633,-0.4222594
0.8983853,-2.977069,-0.4340453
0.9248692,-2.985647,-0.4446856
0.9503672,-2.99053,-0.4539344
0.9739084,-2.999738,-0.4670888
0.9953152,-3.015414,-0.4824077
1.015109,-3.034257,-0.4984894
1.03454,-3.051371,-0.5136673
1.05371,-3.063499,-0.5288725
1.072911,-3.078727,-0.5472413
1.091537,-3.099834,-0.5685589
1.109191,-3.125127,-0.5926569
1.126654,3.131174,-0.6174011
1.14308,3.105786,-0.6417344
1.159975,3.084267,-0.6654262
1.175577,3.066386,-0.6893351
1.187764,3.049298,-0.7137247
1.195827,3.03825,-0.7295052
1.198617,3.037796,-0.7351981
1.195166,3.044801,-0.7318895
1.186774,3.061375,-0.7177817
1.173366,3.08654,-0.6960951
1.15538,3.116184,-0.6704792
1.13391,-3.136454,-0.6435519
1.108966,-3.105766,-0.6148965
1.082105,-3.074603,-0.5869741
1.053327,-3.047518,-0.5629339
1.023331,-3.023345,-0.540633
0.9926444,-3.000744,-0.5204057
0.960648,-2.978575,-0.5008445
0.9274868,-2.95811,-0.4827681
0.8931845,-2.940415,-0.4674127
0.8582875,-2.924744,-0.4530149
0.822173,-2.908409,-0.4379648
0.7841794,-2.891805,-0.4250558
0.7453237,-2.878213,-0.4139048
0.7061799,-2.867666,-0.4034318
0.6658566,-2.857414,-0.3932271
0.6256654,-2.846764,-0.3834055
0.5859697,-2.837425,-0.3752056
0.5473003,-2.831235,-0.3683654
0.5107674,-2.826744,-0.361775
0.4744458,-2.820411,-0.3545285
0.4385753,-2.81218,-0.3472719
0.4043257,-2.806264,-0.3416282
0.3706222,-2.80384,-0.3374677
0.337106,-2.800559,-0.3328843
0.3025151,-2.793449,-0.3272071
0.2680532,-2.785423,-0.322445
0.2329406,-2.780714,-0.3192625
0.1981553,-2.777134,-0.3166574
0.1628461,-2.770652,-0.3138511
0.1281421,-2.764412,-0.3117995
0.09483771,-2.761069,-0.3103847
0.06288435,-2.758781,-0.3091472
0.03197192,-2.75453,-0.3084224
0.002051146,-2.749675,-0.3079658
-0.02659324,-2.747058,-0.3082497
-0.05354556,-2.745976,-0.3101406
-0.08033521,-2.743571,-0.3120256
-0.1071634,-2.738415,-0.3131636
-0.1317532,-2.733552,-0.31459
-0.1520406,-2.732069,-0.3167668
-0.168168,-2.731526,-0.318996
-0.1790976,-2.731146,-0.3207066
-0.1846355,-2.730805,-0.3227474
-0.1831743,-2.733543,-0.3251105
-0.1746946,-2.739727,-0.3282952
-0.1604802,-2.745783,-0.3323587
-0.1424302,-2.749525,-0.335586
-0.1202123,-2.751936,-0.3377668
-0.09487693,-2.757509,-0.3399259
-0.06797621,-2.765378,-0.3426735
-0.04067055,-2.771175,-0.3447445
-0.01196374,-2.773495,-0.3466399
0.01985145,-2.778243,-0.3480518
0.05278307,-2.78495,-0.348756
0.08718812,-2.79148,-0.3506705
0.1225198,-2.798703,-0.3523979
0.1572196,-2.803458,-0.3516016
0.1906,-2.805362,-0.3503133
0.2246023,-2.811235,-0.3522451
0.2599128,-2.821522,-0.3556603
0.2959155,-2.830539,-0.3580582
0.3307552,-2.834663,-0.3566945
0.3632076,-2.835946,-0.3567205
0.3959444,-2.843724,-0.3617343
0.428117,-2.854867,-0.365928
0.4610221,-2.859945,-0.36658
0.4937246,-2.863225,-0.3677748
0.5269961,-2.871028,-0.3731669
0.5610966,-2.881705,-0.3786204
0.5951164,-2.893358,-0.3839017
0.6284923,-2.902771,-0.3893994
0.6625476,-2.910304,-0.3947713
0.6960254,-2.911968,-0.3987909
0.7297418,-2.917993,-0.4052934
0.7615615,-2.929492,-0.4157364
0.7935523,-2.946306,-0.4277283
0.824644,-2.957015,-0.4358024
0.8557085,-2.96742,-0.445302
0.887022,-2.981953,-0.4589001
0.9186604,-2.999194,-0.4729252
0.9498526,-3.011994,-0.4851997
0.9803103,-3.025833,-0.5005076
1.008554,-3.040622,-0.5180976
1.03452,-3.058907,-0.5385293
1.059336,-3.080699,-0.5604974
1.08269,-3.104567,-0.5836528
1.10528,-3.130675,-0.6100654
1.126625,3.12454,-0.6388593
1.146881,3.093665,-0.6699054
1.166292,3.063307,-0.7002237
1.184071,3.032606,-0.7328492
1.199815,3.009586,-0.7624236
1.212305,2.988316,-0.790673
1.221719,2.968867,-0.8154724
1.227638,2.950704,-0.8349964
1.230405,2.945671,-0.8422022
1.228801,2.956709,-0.8374482
1.221879,2.980192,-0.8228126
1.208674,3.013504,-0.7971199
1.189109,3.053419,-0.7639194
1.164317,3.099377,-0.7236871
1.135393,-3.136756,-0.6815379
1.103111,-3.094136,-0.6421592
1.068662,-3.05579,-0.605531
1.033193,-3.022914,-0.5750531
0.996853,-2.995028,-0.5496914
0.9601306,-2.97112,-0.5272762
0.9233938,-2.949967,-0.507467
0.8860859,-2.928844,-0.4882272
0.8477159,-2.910741,-0.4725407
0.8087613,-2.895557,-0.4592777
0.7692462,-2.882565,-0.4467114
0.7298021,-2.870682,-0.4349338
0.6902331,-2.86006,-0.4234077
0.6499853,-2.849435,-0.4120726
0.6103605,-2.840141,-0.4010894
0.5725518,-2.83426,-0.3919494
0.5361953,-2.828685,-0.3836447
0.5008411,-2.822524,-0.3756832
0.4661683,-2.814971,-0.3672557
0.4324613,-2.806384,-0.359919
0.3996408,-2.800341,-0.3543977
0.3682954,-2.797067,-0.3504854
0.3379716,-2.79436,-0.3455823
0.3079431,-2.789022,-0.3397631
0.2791669,-2.783062,-0.3345695
0.2521564,-2.780183,-0.330824
0.2254302,-2.779073,-0.3274698
0.1991231,-2.776825,-0.3243382
0.1728193,-2.771869,-0.3206676
0.146673,-2.765187,-0.3169657
0.1204024,-2.7601,-0.3147193
0.09539623,-2.759027,-0.3140194
0.07209501,-2.759581,-0.3137245
0.04990621,-2.759009,-0.3123771
0.02784933,-2.754387,-0.3103611
0.007912518,-2.750318,-0.3094398
-0.01012198,-2.750515,-0.3101151
-0.02827617,-2.750954,-0.3110602
-0.04566045,-2.748501,-0.3117833
-0.06116978,-2.745045,-0.3130133
-0.0724654,-2.744355,-0.3147641
-0.07987261,-2.745095,-0.3168694
-0.0830761,-2.74577,-0.3191194
-0.07993814,-2.748434,-0.3224314
-0.0690451,-2.753139,-0.3270721
-0.05071238,-2.760095,-0.3324219
-0.02389231,-2.769096,-0.338104
0.00849585,-2.777457,-0.3431046
0.04395963,-2.78396,-0.3470436
0.08045469,-2.789049,-0.3506476
0.1187947,-2.79769,-0.3550108
0.1582111,-2.808537,-0.361687
0.1982893,-2.821751,-0.3672737
0.2371689,-2.828801,-0.3698961
0.276067,-2.829406,-0.3706011
0.3140605,-2.831201,-0.3734348
0.3527708,-2.840865,-0.3786179
0.3922689,-2.854656,-0.3843772
0.4316863,-2.865991,-0.3891655
0.4692692,-2.867032,-0.3915529
0.5053189,-2.865852,-0.3949879
0.5399536,-2.872497,-0.4014195
0.5756451,-2.886275,-0.4108314
0.6108661,-2.896132,-0.4176389
0.6453105,-2.895476,-0.4186164
0.6785377,-2.897756,-0.4237181
0.7117739,-2.910282,-0.4345874
0.7440128,-2.927623,-0.4441586
0.7764986,-2.937316,-0.4497086
0.8113773,-2.94663,-0.4584185
0.8503226,-2.959671,-0.4701588
0.8887333,-2.975044,-0.4835123
0.9262228,-2.983531,-0.4945814
0.9605685,-3.00143,-0.5138601
0.9923059,-3.027053,-0.536795
1.0226,-3.05431,-0.55912
1.052367,-3.076007,-0.5787041
1.08209,-3.096017,-0.6007475
1.110894,-3.114287,-0.6250483
1.137624,-3.131746,-0.6501589
1.16,3.130656,-0.6788075
1.178285,3.106976,-0.7063602
1.193102,3.088899,-0.7287835
1.203779,3.07711,-0.7463194
1.209906,3.071837,-0.7564958
1.212206,3.069033,-0.762564
1.210096,3.071244,-0.7593694
1.204461,3.088526,-0.74313
1.193534,3.112606,-0.7245541
1.17762,3.138426,-0.7062078
1.156715,-3.119609,-0.6876245
1.133928,-3.097598,-0.6705093
1.110851,-3.075074,-0.6523092
1.086991,-3.051073,-0.6326129
1.062061,-3.028845,-0.6139761
1.035746,-3.009795,-0.5967114
1.008033,-2.993152,-0.5794948
0.978861,-2.976144,-0.559833
0.9482105,-2.95891,-0.5405363
0.9163595,-2.942625,-0.5223533
0.8839236,-2.928849,-0.5055401
0.8496477,-2.915915,-0.4879752
0.8151084,-2.902617,-0.4720352
0.779964,-2.8931,-0.4597779
0.741597,-2.884321,-0.4476528
0.7023934,-2.875247,-0.4357977
0.6630402,-2.865752,-0.4250088
0.6236205,-2.856032,-0.4157104
0.5851132,-2.848086,-0.4077872
0.5465304,-2.841241,-0.4011492
0.5080023,-2.833652,-0.3949966
0.4702222,-2.824352,-0.389743
0.4345956,-2.815665,-0.385298
0.3991322,-2.807949,-0.3804648
0.3648102,-2.801452,-0.376517
0.3316873,-2.797046,-0.3729323
0.3000033,-2.793216,-0.3686002
0.2693379,-2.78861,-0.3632635
0.2388586,-2.782503,-0.3572572
0.2090914,-2.77497,-0.3519973
0.1806409,-2.77018,-0.3478762
0.152216,-2.765033,-0.343577
0.1232651,-2.755976,-0.3400127
0.09514532,-2.747403,-0.3380511
0.06754541,-2.743369,-0.3366579
0.04200211,-2.742877,-0.336023
0.01621327,-2.740381,-0.3344105
-0.009753404,-2.734169,-0.3320857
-0.03129978,-2.730028,-0.3315991
-0.048199,-2.732249,-0.3330329
-0.06001821,-2.736398,-0.3348907
-0.06695437,-2.736913,-0.3360762
-0.06859441,-2.734815,-0.3375592
-0.06333363,-2.739854,-0.340793
-0.05241024,-2.750498,-0.3455809
-0.03579387,-2.759931,-0.3496855
-0.01469808,-2.767334,-0.3525668
0.009398331,-2.774322,-0.3565129
0.03587305,-2.781989,-0.3620085
0.06470856,-2.792809,-0.3688832
0.09527411,-2.80181,-0.3754797
0.1284362,-2.808233,-0.3805926
0.1613751,-2.814802,-0.3854486
0.1945138,-2.824246,-0.3913302
0.2285342,-2.836538,-0.3986899
0.2642228,-2.848122,-0.4055865
0.3008674,-2.851974,-0.408481
0.3356233,-2.852443,-0.4081987
0.3704677,-2.855019,-0.412012
0.4057172,-2.869374,-0.421104
0.442105,-2.88507,-0.428262
0.4772615,-2.896593,-0.430873
0.5103225,-2.89895,-0.4315201
0.5440945,-2.903894,-0.4368312
0.5779593,-2.916282,-0.4446645
0.612065,-2.931148,-0.4515133
0.6452219,-2.941851,-0.4558247
0.6778619,-2.950809,-0.4615157
0.7106007,-2.959268,-0.4694099
0.7441292,-2.973123,-0.4806787
0.7783932,-2.991184,-0.4936389
0.8139364,-3.008783,-0.5061994
0.850683,-3.023414,-0.5194663
0.8878784,-3.039858,-0.5356015
0.9241843,-3.057865,-0.5537092
0.9589934,-3.079229,-0.5752996
0.9920158,-3.098057,-0.5968582
1.022603,-3.115959,-0.6194988
1.049384,-3.140515,-0.6450797
1.072178,3.116206,-0.6696653
1.091879,3.090553,-0.6916748
1.110175,3.066625,-0.7116512
1.1274,3.041528,-0.7337686
1.144366,3.016499,-0.7574877
1.161466,2.99019,-0.7837453
1.176348,2.968655,-0.8086474
1.190015,2.955959,-0.8312652
1.19927,2.947877,-0.8489901
1.204065,2.945722,-0.8576807
1.203062,2.951382,-0.8558105
1.196922,2.968648,-0.8419788
1.18662,2.994891,-0.8196157
1.17239,3.029022,-0.7893156
1.154838,3.067112,-0.7560731
1.133627,3.106044,-0.722342
1.10869,-3.139831,-0.6897351
1.08095,-3.10266,-0.6582177
1.05104,-3.069625,-0.6304034
1.019186,-3.037361,-0.6025705
0.9860581,-3.007898,-0.5784914
0.952408,-2.983862,-0.5589694
0.9182482,-2.963893,-0.5402854
0.8844374,-2.945693,-0.522086
0.8512291,-2.92896,-0.5054165
0.8178452,-2.913128,-0.490269
0.784645,-2.898564,-0.4765886
0.751703,-2.886177,-0.4645497
0.7186868,-2.876527,-0.4535501
0.6844248,-2.867563,-0.4425205
0.6493791,-2.857657,-0.4320159
0.6140516,-2.849228,-0.4235693
0.5783229,-2.841998,-0.4159099
0.5421634,-2.834891,-0.4081729
0.5051109,-2.826515,-0.4012969
0.4667729,-2.81831,-0.3954112
0.4300143,-2.813048,-0.3912175
0.3947908,-2.809033,-0.3878241
0.3594192,-2.804556,-0.3840435
0.3243881,-2.798396,-0.380329
0.2901088,-2.792682,-0.3780788
0.2568109,-2.789672,-0.3763019
0.2242216,-2.786697,-0.3748717
0.1933141,-2.782701,-0.3736984
0.1628179,-2.777744,-0.3728968
0.133703,-2.774444,-0.3730608
0.1062551,-2.771232,-0.37412
0.08132268,-2.769928,-0.3757896
0.05674275,-2.766778,-0.3774877
0.03301067,-2.762329,-0.3790727
0.01182047,-2.759454,-0.3817811
-0.00694282,-2.761412,-0.3849495
-0.02435956,-2.762385,-0.3876337
-0.04129105,-2.758961,-0.3891235
-0.05691241,-2.753708,-0.390424
-0.07068812,-2.752642,-0.3924011
-0.08165181,-2.753446,-0.3950767
-0.08997957,-2.753052,-0.3970644
-0.09556831,-2.750154,-0.398223
-0.09681448,-2.748487,-0.400033
-0.09279499,-2.752164,-0.4021648
-0.08413779,-2.757824,-0.4053835
-0.07209256,-2.762432,-0.4080428
-0.05688548,-2.763227,-0.4093049
-0.03948409,-2.762328,-0.4096208
-0.02070733,-2.762532,-0.4103807
-0.0005823374,-2.765183,-0.4122459
0.02100356,-2.769467,-0.4143738
0.0440426,-2.773179,-0.4156286
0.06727121,-2.775283,-0.4154835
0.08980095,-2.775332,-0.4153194
0.1125687,-2.777537,-0.4162188
0.1381634,-2.784492,-0.4189179
0.166285,-2.794333,-0.4217569
0.1952952,-2.797199,-0.4223689
0.225756,-2.79749,-0.4233853
0.2596763,-2.805532,-0.4265461
0.2947898,-2.816291,-0.4305624
0.3295532,-2.819328,-0.4295353
0.3643231,-2.820195,-0.4307482
0.4012689,-2.829902,-0.436123
0.4397024,-2.846359,-0.4430972
0.4761359,-2.849039,-0.4418289
0.5103231,-2.847327,-0.4417292
0.5431276,-2.85354,-0.4468592
0.5766773,-2.871547,-0.455346
0.6102555,-2.88414,-0.4608885
0.6445372,-2.884555,-0.461053
0.6788681,-2.88771,-0.4662156
0.7152448,-2.900229,-0.4768285
0.7538548,-2.917818,-0.4886179
0.7925073,-2.92834,-0.4974838
0.8327758,-2.93621,-0.5092999
0.8739647,-2.949726,-0.5258913
0.9150422,-2.971776,-0.5473031
0.9543847,-2.989477,-0.5668159
0.9916345,-3.005792,-0.5882269
1.026224,-3.022049,-0.6123744
1.058227,-3.04616,-0.6441073
1.085893,-3.071294,-0.6760535
1.109387,-3.092947,-0.7048216
1.129185,-3.114192,-0.7315078
1.144621,-3.132764,-0.7533773
1.155403,3.136327,-0.768282
1.161169,3.129644,-0.7748258
1.162591,3.12784,-0.7761332
1.159602,3.133032,-0.7695213
1.153645,-3.138239,-0.7575579
1.144127,-3.122187,-0.7427644
1.131416,-3.103462,-0.7267377
1.116306,-3.085377,-0.7119476
1.098552,-3.06691,-0.695651
1.078518,-3.046496,-0.6775327
1.055688,-3.026656,-0.6597903
1.030918,-3.007838,-0.6415601
1.004294,-2.989527,-0.6234086
0.9756343,-2.971459,-0.6066335
0.9448976,-2.954864,-0.59011
0.9120896,-2.939849,-0.5740397
0.8773656,-2.926648,-0.559306
0.8409293,-2.913596,-0.5463992
0.8023599,-2.900336,-0.5338215
0.7615811,-2.889225,-0.5204405
0.7181922,-2.878183,-0.5071964
0.6732166,-2.867377,-0.4964913
0.628042,-2.8575,-0.487069
0.5828303,-2.847531,-0.4784124
0.5375056,-2.838595,-0.4695587
0.4915248,-2.828656,-0.4625721
0.4462488,-2.819509,-0.4577038
0.4005083,-2.811631,-0.4533343
0.3558499,-2.803983,-0.4494265
0.3111309,-2.796096,-0.4457402
0.2668835,-2.788258,-0.4408495
0.2242004,-2.779384,-0.4378031
0.1838872,-2.775096,-0.4366446
0.1459896,-2.774241,-0.4356651
0.1109856,-2.7698,-0.4334452
0.07540508,-2.760352,-0.4310167
0.03979087,-2.751904,-0.4298425
0.005318533,-2.748503,-0.4307159
-0.02572911,-2.749337,-0.4318985
-0.05458755,-2.747551,-0.4330512
-0.08186419,-2.741559,-0.432718
-0.1075636,-2.734651,-0.4326172
-0.1295645,-2.732575,-0.4339531
-0.1472464,-2.73344,-0.4357293
-0.1613476,-2.731622,-0.4373436
-0.1719493,-2.728247,-0.4374786
-0.1781342,-2.726137,-0.4379237
-0.1782646,-2.728341,-0.4389125
-0.1731465,-2.732343,-0.4410402
-0.1637801,-2.734982,-0.4424395
-0.1506268,-2.735046,-0.4426893
-0.1337269,-2.734995,-0.4416359
-0.1147361,-2.73662,-0.4407367
-0.09335232,-2.741062,-0.4409158
-0.07029411,-2.744704,-0.4404741
-0.04733347,-2.744248,-0.4384199
-0.02352133,-2.743524,-0.4359992
0.001789563,-2.747251,-0.435284
0.0289481,-2.754699,-0.436052
0.05731597,-2.759682,-0.4351729
0.08388078,-2.758955,-0.4317495
0.1096984,-2.756357,-0.4300598
0.1370575,-2.761663,-0.431736
0.1665319,-2.77334,-0.4343351
0.1961515,-2.780391,-0.4344011
0.2248055,-2.780237,-0.4318619
0.2540766,-2.780816,-0.4324566
0.2859991,-2.792026,-0.4378897
0.3181492,-2.804781,-0.4426016
0.3489823,-2.808542,-0.4417358
0.3801722,-2.805706,-0.4427842
0.4140981,-2.812073,-0.4494268
0.4506732,-2.829225,-0.4584552
0.4870176,-2.84206,-0.4632683
0.5224556,-2.845827,-0.4646116
0.5582871,-2.849512,-0.4710656
0.5945812,-2.86228,-0.4800815
0.6307778,-2.873612,-0.4853036
0.6662896,-2.881282,-0.4907747
0.7014235,-2.888405,-0.4980926
0.735642,-2.897639,-0.5065058
0.7689809,-2.907612,-0.5129235
0.8015564,-2.916154,-0.5211836
0.8345272,-2.927832,-0.5336441
0.8676609,-2.93795,-0.5461905
0.9006041,-2.950198,-0.5596196
0.9328242,-2.96336,-0.5738457
0.9645603,-2.979993,-0.5914277
0.9956907,-2.996779,-0.6107121
1.025512,-3.01467,-0.6313487
1.053816,-3.035475,-0.654583
1.080386,-3.059646,-0.6807237
1.105885,-3.087109,-0.7091616
1.128911,-3.112247,-0.737329
1.149119,-3.137549,-0.7648087
1.165492,3.123955,-0.7886059
1.177978,3.107711,-0.8078432
1.18584,3.099912,-0.8186904
1.189283,3.097687,-0.8246395
1.188406,3.099345,-0.8239236
1.182211,3.111225,-0.8126452
1.17223,3.129107,-0.7956508
